userId,movieId,title,Q_value
606,190209,Jeff Ross Roasts the Border (2017),0.4356
606,366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",0.4193
606,33838,Rize (2005),0.4131
606,60293,"Wackness, The (2008)",0.4008
606,317,"Santa Clause, The (1994)",0.3992
607,5673,Punch-Drunk Love (2002),1.5595
607,4392,Alice (1990),1.5563
607,120919,Man on High Heels (2014),1.5326
607,1938,"Lost Weekend, The (1945)",1.4454
607,122898,Justice League (2017),1.412
608,3076,Irma la Douce (1963),0.5592
608,2390,Little Voice (1998),0.5428
608,3816,"Official Story, The (La historia oficial) (1985)",0.5335
608,39183,Brokeback Mountain (2005),0.5296
608,4006,Transformers: The Movie (1986),0.5188
609,76301,"Emperor's New Groove 2: Kronk's New Groove, The (2005)",1.3708
609,7753,Tuesdays with Morrie (1999),1.3213
609,177765,Coco (2017),1.2231
609,7335,Pickup on South Street (1953),1.1554
609,79274,Batman: Under the Red Hood (2010),1.0827
610,6449,From the Terrace (1960),1.2592
610,71550,Assassination of a High School President (2008),0.3225
610,38198,Darwin's Nightmare (2004),0.2919
610,50189,American Pie Presents The Naked Mile (American Pie 5: The Naked Mile) (2006),0.2842
610,2125,Ever After: A Cinderella Story (1998),0.2794
